997.5062344,0.448595864,0.354574226
1000,0.448011048,0.354624975
1002.5,0.447426319,0.35467562
1005.00625,0.446841685,0.354726161
1007.518766,0.446257151,0.354776595
1010.037563,0.445672725,0.35482692
1012.562656,0.44508841,0.354877136
1015.094063,0.444504215,0.35492724
1017.631798,0.443920145,0.354977231
1020.175878,0.443336205,0.355027108
1022.726317,0.442752402,0.355076868
1025.283133,0.442168743,0.355126511
1027.846341,0.441585232,0.355176034
1030.415957,0.441001876,0.355225437
1032.991997,0.440418681,0.355274717
1035.574477,0.439835652,0.355323873
1038.163413,0.439252796,0.355372904
1040.758822,0.438670118,0.355421807
1043.360719,0.438087625,0.355470582
1045.96912,0.437505321,0.355519226
1048.584043,0.436923213,0.355567738
1051.205503,0.436341306,0.355616117
1053.833517,0.435759607,0.35566436
1056.468101,0.435178121,0.355712466
1059.109271,0.434596853,0.355760434
1061.757044,0.434015809,0.355808262
1064.411437,0.433434995,0.355855949
1067.072465,0.432854417,0.355903492
1069.740147,0.432274079,0.35595089
1072.414497,0.431693988,0.355998141
1075.095533,0.43111415,0.356045245
0.000482542,0.430534568,0.356092198
1080.47773,0.42995525,0.356139
1083.178925,0.429376201,0.356185649
1085.886872,0.428797425,0.356232144
1088.601589,0.428218928,0.356278482
1091.323093,0.427640717,0.356324662
1094.051401,0.427062795,0.356370682
1096.786529,0.426485169,0.356416542
1099.528496,0.425907843,0.356462238
1102.277317,0.425330823,0.35650777
1105.03301,0.424754114,0.356553135
1107.795593,0.424177722,0.356598333
1110.565082,0.423601651,0.356643361
1113.341494,0.423025908,0.356688218
1116.124848,0.422450496,0.356732902
1118.91516,0.421875421,0.356777412
1121.712448,0.421300688,0.356821745
1124.516729,0.420726302,0.356865901
1127.328021,0.420152268,0.356909877
1130.146341,0.419578592,0.356953673
1132.971707,0.419005278,0.356997285
1135.804136,0.418432331,0.357040713
1138.643647,0.417859756,0.357083954
1141.490256,0.417287558,0.357127008
1144.343981,0.416715742,0.357169873
1147.204841,0.416144313,0.357212546
1150.072853,0.415573276,0.357255027
1152.948035,0.415002634,0.357297313
1155.830406,0.414432394,0.357339402
1158.719982,0.41386256,0.357381294
1161.616782,0.413293137,0.357422987
1164.520824,0.412724129,0.357464478
1167.432126,0.412155541,0.357505766
1170.350706,0.411587377,0.35754685
1173.276583,0.411019643,0.357587728
1176.209774,0.410452343,0.357628398
1179.150299,0.409885481,0.357668858
1182.098174,0.409319062,0.357709106
1185.05342,0.408753091,0.357749142
1188.016053,0.408187572,0.357788963
1190.986093,0.40762251,0.357828568
1193.963559,0.407057908,0.357867955
1196.948468,0.406493772,0.357907122
1199.940839,0.405930105,0.357946068
1202.940691,0.405366912,0.357984791
1205.948043,0.404804198,0.358023289
1208.962913,0.404241967,0.358061561
1211.98532,0.403680223,0.358099604
1215.015283,0.40311897,0.358137418
1218.052821,0.402558213,0.358175
1221.097953,0.401997955,0.358212349
1224.150698,0.401438201,0.358249464
1227.211075,0.400878956,0.358286342
1230.279103,0.400320223,0.358322981
1233.354801,0.399762006,0.358359381
1236.438188,0.399204309,0.35839554
1239.529283,0.398647137,0.358431455
1242.628106,0.398090493,0.358467125
1245.734676,0.397534382,0.358502549
1248.849013,0.396978808,0.358537724
1251.971136,0.396423773,0.35857265
1255.101064,0.395869284,0.358607324
1258.238816,0.395315342,0.358641745
1261.384413,0.394761953,0.358675911
1264.537874,0.394209119,0.35870982
1267.699219,0.393656846,0.358743472
1270.868467,0.393105136,0.358776863
1274.045638,0.392553993,0.358809993
1277.230752,0.392003422,0.358842859
1280.423829,0.391453425,0.358875461
1283.624889,0.390904007,0.358907796
1286.833951,0.390355171,0.358939863
1290.051036,0.389806922,0.358971661
1293.276163,0.389259261,0.359003186
1296.509354,0.388712194,0.359034439
1299.750627,0.388165724,0.359065417
1303.000004,0.387619854,0.359096118
1306.257504,0.387074587,0.359126542
1309.523148,0.386529928,0.359156686
1312.796955,0.38598588,0.359186548
1316.078948,0.385442446,0.359216128
1319.369145,0.38489963,0.359245423
1322.667568,0.384357435,0.359274431
1325.974237,0.383815864,0.359303152
1329.289173,0.383274921,0.359331584
1332.612395,0.382734609,0.359359724
1335.943926,0.382194932,0.359387572
1339.283786,0.381655892,0.359415126
1342.631996,0.381117493,0.359442383
1345.988576,0.380579739,0.359469343
1349.353547,0.380042632,0.359496005
1352.726931,0.379506176,0.359522365
1356.108748,0.378970373,0.359548423
1359.49902,0.378435227,0.359574178
1362.897768,0.377900742,0.359599626
1366.305012,0.37736692,0.359624768
1369.720775,0.376833764,0.359649602
1373.145077,0.376301277,0.359674125
1376.577939,0.375769462,0.359698336
1380.019384,0.375238323,0.359722234
1383.469433,0.374707862,0.359745817
1386.928106,0.374178083,0.359769084
1390.395427,0.373648987,0.359792033
1393.871415,0.373120579,0.359814663
1397.356094,0.372592861,0.359836971
1400.849484,0.372065835,0.359858957
1404.351608,0.371539505,0.359880618
1407.862487,0.371013874,0.359901955
1411.382143,0.370488944,0.359922963
1414.910598,0.369964718,0.359943644
1418.447875,0.369441199,0.359963994
1421.993994,0.36891839,0.359984012
1425.548979,0.368396293,0.360003697
1429.112852,0.36787491,0.360023048
1432.685634,0.367354246,0.360042062
1436.267348,0.366834301,0.360060739
1439.858016,0.36631508,0.360079077
1443.457661,0.365796584,0.360097074
1447.066306,0.365278816,0.360114729
1450.683971,0.364761779,0.360132041
1454.310681,0.364245474,0.360149007
1457.946458,0.363729906,0.360165628
1461.591324,0.363215076,0.3601819
1465.245302,0.362700986,0.360197823
1468.908416,0.362187639,0.360213395
1472.580687,0.361675038,0.360228616
1476.262138,0.361163185,0.360243483
1479.952794,0.360652082,0.360257995
1483.652676,0.360141731,0.36027215
1487.361807,0.359632136,0.360285948
1491.080212,0.359123298,0.360299387
1494.807913,0.358615219,0.360312465
1498.544932,0.358107902,0.360325181
1502.291295,0.35760135,0.360337535
1506.047023,0.357095564,0.360349523
1509.81214,0.356590546,0.360361146
1513.586671,0.356086299,0.360372401
1517.370637,0.355582826,0.360383288
1521.164064,0.355080127,0.360393805
1524.966974,0.354578205,0.360403951
1528.779392,0.354077063,0.360413724
1532.60134,0.353576703,0.360423124
1536.432843,0.353077126,0.360432148
1540.273926,0.352578334,0.360440796
1544.12461,0.35208033,0.360449066
1547.984922,0.351583116,0.360456957
1551.854884,0.351086694,0.360464468
1555.734521,0.350591065,0.360471597
1559.623858,0.350096231,0.360478344
1563.522917,0.349602196,0.360484707
1567.431725,0.349108959,0.360490685
1571.350304,0.348616524,0.360496276
1575.27868,0.348124892,0.360501479
1579.216876,0.347634066,0.360506294
1583.164919,0.347144046,0.360510719
1587.122831,0.346654835,0.360514753
1591.090638,0.346166434,0.360518394
1595.068365,0.345678846,0.360521642
1599.056036,0.345192072,0.360524495
1603.053676,0.344706113,0.360526952
1607.06131,0.344220973,0.360529013
1611.078963,0.343736651,0.360530675
1615.10666,0.343253151,0.360531938
1619.144427,0.342770473,0.360532801
1623.192288,0.34228862,0.360533263
1627.250269,0.341807592,0.360533322
1631.318395,0.341327392,0.360532977
1635.396691,0.340848022,0.360532228
1639.485182,0.340369482,0.360531074
1643.583895,0.339891774,0.360529512
1647.692855,0.3394149,0.360527543
1651.812087,0.338938862,0.360525165
1655.941617,0.33846366,0.360522378
1660.081471,0.337989297,0.360519179
1664.231675,0.337515774,0.360515569
1668.392254,0.337043092,0.360511546
1672.563235,0.336571253,0.360507109
1676.744643,0.336100258,0.360502258
1680.936505,0.335630109,0.360496991
1685.138846,0.335160807,0.360491308
1689.351693,0.334692353,0.360485207
1693.575072,0.334224748,0.360478687
1697.80901,0.333757995,0.360471749
1702.053532,0.333292095,0.36046439
1706.308666,0.332827048,0.36045661
1710.574438,0.332362856,0.360448408
1714.850874,0.33189952,0.360439783
1719.138001,0.331437041,0.360430734
1723.435846,0.330975422,0.360421261
1727.744436,0.330514662,0.360411363
1732.063797,0.330054764,0.360401038
1736.393956,0.329595728,0.360390287
1740.734941,0.329137555,0.360379108
1745.086779,0.328680247,0.3603675
1749.449496,0.328223805,0.360355463
1753.823119,0.32776823,0.360342996
1758.207677,0.327313523,0.360330098
1762.603196,0.326859685,0.360316769
1767.009704,0.326406718,0.360303007
